company_name,total_funding,company_market,company_city,company_max_round,isAcquired,company_city_popular,company_market_popular,investor_ratings,company_category_list
Slide,5.8,Biotechnology,Redwood City,4,1,Redwood City,Biotechnology,10.0,|Software|Social Network Media|Photography|Web Tools|Public Relations|
Solstice Neurosciences,57.926567,Biotechnology,Mountain View,2,1,Mountain View,Biotechnology,10.0,|Biotechnology|
Zazzle,57.616859,Internet,Fremont,2,0,Other_city,Other_market,10.0,|Video on Demand|E-Commerce|
Mevio,7.0,Games,San Francisco,3,0,San Francisco,Games,10.0,|Video Streaming|Games|
SearchMe,116.5,Doctors,San Francisco,5,0,San Francisco,Other_market,9.533333333333333,|Visual Search|Search|
TimeBridge,13.8,Analytics,Redwood City,2,1,Redwood City,Analytics,10.0,|Collaboration|Online Scheduling|Meeting Software|Curated Web|
DisplayLink,3.0,Health and Wellness,San Mateo,4,0,San Mateo,Health and Wellness,9.92,|Semiconductors|Hardware + Software|
U4EA Wireless,11.0,Social Media,San Francisco,4,0,San Francisco,Social Media,9.75,|Mobile|
NeoPhotonics,8.0,Crowdsourcing,San Mateo,3,0,San Mateo,Other_market,9.933333333333334,|Semiconductors|Web Hosting|
Cenzic,17.550668,Social Business,Palo Alto,3,1,Palo Alto,Other_market,10.0,|Security|
MetaLINCS,0.622,Software,Redwood City,1,1,Redwood City,Software,10.0,|Messaging|
SeeControl,0.315,Finance,Mountain View,1,0,Mountain View,Finance,9.4,|Analytics|
ConSentry Networks,7.0,Semiconductors,Milpitas,4,0,Other_city,Semiconductors,10.0,|Consulting|
"WaveMaker, Inc.",1.5,Hardware + Software,San Jose,2,0,San Jose,Hardware + Software,9.666666666666666,|Cloud Computing|Enterprise Software|PaaS|Web Development|Open Source|
Jaspersoft,1.5,Email,San Francisco,4,1,San Francisco,Other_market,9.954545454545455,|Open Source|Analytics|Web Development|Business Intelligence|Software|
ZoomSystems,26.99139,Cloud Computing,Palo Alto,5,0,Palo Alto,Cloud Computing,10.0,|Hardware + Software|
Aceva Technologies,0.875,Messaging,San Francisco,4,1,San Francisco,Messaging,10.0,|Enterprise Software|
Kace Networks,10.0,Semiconductors,Campbell,2,1,Other_city,Semiconductors,10.0,|Software|
Infotone Communications,8.454877,Biotechnology,Mountain View,1,0,Mountain View,Biotechnology,10.0,|Software|
Alien Technology,11.812744,Medical,San Francisco,6,0,San Francisco,Other_market,9.75,|Semiconductors|
Current Media,57.101284,Software,Pleasanton,1,0,Other_city,Software,8.0,|News|Web Hosting|
DRC Computer,80.0,Web Hosting,San Francisco,0,1,San Francisco,Web Hosting,7.0,|Hardware + Software|
GoingOn,20.25,Apps,Palo Alto,1,0,Palo Alto,Other_market,8.666666666666666,|Social Media|Enterprises|Networking|Software|
VeriSilicon Holdings,1.4,Public Relations,Oakland,4,0,Other_city,Other_market,9.833333333333334,|Cloud Computing|Manufacturing|
LimeLife,10.0,Real Estate,Palo Alto,2,1,Palo Alto,Other_market,10.0,|Advertising|Mobile Advertising|Mobile|News|
mSpot,45.585068,Sales and Marketing,San Francisco,1,1,San Francisco,Other_market,10.0,|Music|
QSecure,22.299999,Audio,Palo Alto,4,0,Palo Alto,Other_market,9.785714285714286,|Security|
TrueDemand Software,20.0,Semiconductors,Sunnyvale,3,1,Sunnyvale,Semiconductors,10.0,|Software|
Ecrio,12.0,Curated Web,Redwood City,3,0,Redwood City,Curated Web,9.727272727272727,|Software|
PacketHop,75.0,Biotechnology,South San Francisco,3,0,Other_city,Biotechnology,10.0,|Automotive|Mobile|Networking|Consumer Electronics|Web Hosting|
Centrify,23.0,Legal,Mountain View,5,0,Mountain View,Other_market,9.944444444444445,|Identity Management|Security|SaaS|
Com2uS Corp.,18.45,Advertising,San Francisco,1,1,San Francisco,Advertising,10.0,|Games|
Simple Star,0.5,Enterprise Software,Los Gatos,1,1,Other_city,Enterprise Software,9.0,|Photography|
Cortina Systems,19.0,Games,San Francisco,4,1,San Francisco,Games,10.0,|Hardware|Software|Semiconductors|Hardware + Software|
Dune Networks,73.255,Mobile,San Francisco,0,0,San Francisco,Mobile,10.0,|Semiconductors|
Skytide,5.0,Web Hosting,Redwood Shores,1,0,Other_city,Web Hosting,10.0,|Video|Video Streaming|Analytics|
NetDevices,7.0,Biotechnology,Pleasanton,2,1,Other_city,Biotechnology,10.0,|Software|
Transera Communications,36.0,Biotechnology,San Francisco,4,0,San Francisco,Biotechnology,10.0,|Software|
Alloptic,1.6,Games,Palo Alto,5,0,Palo Alto,Games,9.333333333333334,|Public Relations|
Agiliance,46.37,Semiconductors,Fremont,2,0,Other_city,Semiconductors,9.7,|Security|
ClairMail,14.2,Mobile,Palo Alto,4,1,Palo Alto,Mobile,10.0,|Mobile Commerce|Mobile Payments|Banking|Mobile|Finance|
Adiana,12.0,Finance,Santa Clara,4,1,Santa Clara,Finance,9.88888888888889,|Biotechnology|
Generic Media,2.5,Travel,San Francisco,0,0,San Francisco,Other_market,10.0,|Software|
Allux Medical,6.0,Mobile,San Mateo,0,0,San Mateo,Mobile,10.0,|Health Care|
Canesta,1.9,Security,Santa Clara,0,1,Santa Clara,Security,9.533333333333333,|Hardware + Software|
Pacific Biosciences,23.3,Games,San Francisco,6,0,San Francisco,Games,9.96875,|Biotechnology|
Discera,6.5,Health and Wellness,Santa Clara,4,0,Santa Clara,Health and Wellness,9.866666666666667,|Semiconductors|
Ceon,10.019869,Unifed Communications,Santa Clara,0,1,Santa Clara,Other_market,10.0,|Software|
fabrik,15.0,Biotechnology,Mountain View,4,1,Mountain View,Biotechnology,9.75,|Flash Storage|File Sharing|Storage|Hardware + Software|
BitTorrent,12.0,Advertising,Sunnyvale,3,0,Sunnyvale,Advertising,10.0,|Peer-to-Peer|Apps|Software|
Trulia,13.1,Social Media,San Francisco,4,1,San Francisco,Social Media,9.384615384615385,|Marketplaces|Peer-to-Peer|Mobile|Real Estate|
Coupons.com,2.5,News,San Francisco,5,0,San Francisco,News,10.0,|Advertising|Coupons|Curated Web|
Box,11.6,Game,Mountain View,6,0,Mountain View,Other_market,9.978260869565217,|SaaS|Cloud Computing|Storage|Flash Storage|File Sharing|Web Hosting|
if(we),1.5,Social Media,San Jose,1,0,San Jose,Social Media,10.0,|Social Media|
Visto,0.8,Curated Web,Oakland,0,0,Other_city,Curated Web,9.933333333333334,|Mobile|
Quellan,93.5,Biotechnology,Redwood City,3,1,Redwood City,Biotechnology,9.5,|Semiconductors|
Business Engine,9.5,Security,Santa Clara,0,1,Santa Clara,Security,10.0,|Software|
LGC Wireless,86.2,Clean Technology,Richmond,2,1,Other_city,Clean Technology,9.538461538461538,|Public Relations|
CollabNet,43.462,SaaS,San Francisco,2,1,San Francisco,SaaS,9.6,|Enterprise Software|
Vendavo,14.5,Mobile Payments,San Jose,5,1,San Jose,Other_market,10.0,|Enterprises|B2B|Software|
Mendocino Software,0.015,Consulting,Palo Alto,2,0,Palo Alto,Other_market,10.0,|Software|
Zyme Solutions,0.02,Security,San Francisco,1,0,San Francisco,Security,10.0,|Hardware|Hardware + Software|
Zinio,1107.215,Cloud Data Services,San Francisco,1,0,San Francisco,Other_market,10.0,|Publishing|Digital Media|News|
Tempo Payments,20.7,Semiconductors,Menlo Park,4,0,Menlo Park,Semiconductors,9.727272727272727,|Software|
Glimmerglass Networks,30.0,Hardware + Software,Sunnyvale,0,0,Sunnyvale,Hardware + Software,10.0,|Web Hosting|
Stoke,67.5,Curated Web,San Francisco,5,0,San Francisco,Curated Web,9.863636363636363,|Mobile|
DiObex,8.0,Consulting,Cupertino,2,0,Other_city,Other_market,9.88888888888889,|Biotechnology|
Silver Peak,92.347081,Biotechnology,Newark,4,0,Other_city,Biotechnology,10.0,|Networking|Software|
Mirapoint Software,30.24,Advertising,Palo Alto,2,1,Palo Alto,Advertising,8.666666666666666,|Messaging|
Offermatica,12.1,Web Hosting,San Francisco,0,1,San Francisco,Web Hosting,10.0,|Software|
Everdream,28.1,Hardware + Software,Sunnyvale,6,1,Sunnyvale,Hardware + Software,10.0,|Software|
Capella Photonics,12.0,Nanotechnology,Santa Clara,4,0,Santa Clara,Other_market,9.875,|Web Hosting|
Blue Vector Systems,1160.166511,Software,San Francisco,2,0,San Francisco,Software,9.333333333333334,|Public Relations|
SugarSync,21.5,Mobile,Menlo Park,4,0,Menlo Park,Mobile,10.0,|Storage|Curated Web|
Aquantia,4.0,Messaging,San Francisco,7,0,San Francisco,Messaging,10.0,|Semiconductors|
Open Silicon,4.6,Curated Web,San Francisco,4,0,San Francisco,Curated Web,10.0,|Semiconductors|
Paxera,35.856605,Enterprise Software,San Jose,1,0,San Jose,Enterprise Software,10.0,|Web Hosting|
Identity Engines,1.4,Software,Sunnyvale,2,0,Sunnyvale,Software,10.0,|Security|
Azul Systems,3.5,Software,Mountain View,0,0,Mountain View,Software,10.0,|Software|
Automattic,48.05,Biotechnology,San Mateo,3,0,San Mateo,Biotechnology,9.11111111111111,|Web CMS|Content|Forums|Blogging Platforms|Curated Web|
EBR Systems,22.0,Sales and Marketing,Foster City,3,0,Other_city,Other_market,9.88888888888889,|Medical|Biotechnology|
TrustedID,9.0,Curated Web,Redwood City,2,1,Redwood City,Curated Web,10.0,|Security|
Telegent Systems,39.8685,Enterprise Software,San Francisco,3,1,San Francisco,Enterprise Software,10.0,|Semiconductors|
Arch Rock Corporation,1.7,Curated Web,San Francisco,2,1,San Francisco,Curated Web,10.0,|Software|
Pathwork Diagnostics,69.426794,Technology,Palo Alto,3,0,Palo Alto,Technology,10.0,|Biotechnology|
EchoSign,11.25,Health Care,Alameda,2,1,Other_city,Health Care,10.0,|Legal|Curated Web|
Meebo,2.1,Medical,Santa Clara,4,1,Santa Clara,Other_market,10.0,|Web Development|Social Network Media|Internet|Chat|Messaging|Curated Web|
AGEIA Technologies,28.277366,Health Care,Mountain View,3,1,Mountain View,Health Care,10.0,|Games|
Ultriva,36.0,Enterprise Software,San Mateo,1,0,San Mateo,Enterprise Software,10.0,|Software|
Hands-On Mobile,90.0,Clean Technology,San Jose,3,1,San Jose,Clean Technology,10.0,|Games|Mobile|
VirtuOz,23.519998,Elder Care,San Mateo,2,1,San Mateo,Other_market,9.857142857142858,|Enterprise Software|
Raven Biotechnologies,46.3,Games,Santa Clara,4,1,Santa Clara,Games,9.75,|Biotechnology|
Certess,1.0,Curated Web,San Francisco,2,1,San Francisco,Curated Web,9.75,|Hardware + Software|
Tercica,15.6,Software,Belmont,0,1,Other_city,Software,8.5,|Biotechnology|
Mobileum,15.0,Curated Web,San Mateo,3,0,San Mateo,Curated Web,10.0,|Mobile|
Goodmail Systems,5.0,Games,San Francisco,3,0,San Francisco,Games,10.0,|Email Marketing|Email|Messaging|
Netcontinuum,8.0,Software,San Mateo,0,1,San Mateo,Software,10.0,|Enterprise Software|
Vidient,40.0,Health Care,Menlo Park,2,0,Menlo Park,Health Care,10.0,|Analytics|
BioPro Pharmaceutical,0.5,Travel,Emeryville,1,0,Other_city,Other_market,8.0,|Biotechnology|
ForeScout Technologies,8.0,Chat,San Francisco,5,0,San Francisco,Other_market,10.0,|Security|
Drobo,17.519999,Finance,San Francisco,5,0,San Francisco,Finance,10.0,|Hardware + Software|
W5 Networks,1.0,Blogging Platforms,Los Altos,0,0,Other_city,Other_market,10.0,|Web Hosting|
Hightail,10.0,Enterprise Software,Palo Alto,5,0,Palo Alto,Enterprise Software,9.96,|File Sharing|Mobile|Collaboration|Storage|
Siterra,2.0,Games,San Francisco,3,1,San Francisco,Games,9.5,|Software|
FreeBorders,2.0,Curated Web,Palo Alto,0,0,Palo Alto,Curated Web,9.0,|Consulting|
CloudShield Technologies,11.0,Semiconductors,San Jose,0,1,San Jose,Semiconductors,9.777777777777779,|Web Hosting|
Continuent,22.0,Enterprise Software,Santa Clara,2,0,Santa Clara,Enterprise Software,9.0,|Consumer Electronics|PaaS|Hardware + Software|Databases|SaaS|Open Source|Software|
Tethys BioScience,57.554997,Health Care,Pleasanton,4,0,Other_city,Health Care,10.0,|Biotechnology|
GCT Semiconductor,23.0,Real Estate,San Francisco,6,0,San Francisco,Other_market,8.916666666666666,|Semiconductors|
Flock,9.0,Biotechnology,South San Francisco,4,1,Other_city,Biotechnology,10.0,|Browser Extensions|Social Media|Software|
InsideTrack,12.0,Automotive,Menlo Park,0,0,Menlo Park,Other_market,10.0,|Education|
Aster Data Systems,61.6,Social Media,San Francisco,3,1,San Francisco,Social Media,9.777777777777779,|Databases|Analytics|
Smalltown,2.5,Internet Marketing,Oakland,1,0,Other_city,Other_market,10.0,|Advertising|
Akimbi Systems,19.268235,Curated Web,Santa Clara,2,0,Santa Clara,Curated Web,10.0,|Software|
Kosmix,5.0,Web Hosting,Mountain View,4,1,Mountain View,Web Hosting,9.818181818181818,|Curated Web|
OpenDNS,135.147224,Clean Technology,Sunnyvale,3,0,Sunnyvale,Clean Technology,9.76923076923077,|Security|
YouTube,42.0,Mobile,San Mateo,2,1,San Mateo,Mobile,10.0,|Video|Online Rental|Entertainment|Games|
FlowMedica,29.5,Software,San Francisco,4,0,San Francisco,Software,9.6,|Health Care|
Nanosys,60.0,Health Care,Menlo Park,6,0,Menlo Park,Health Care,9.894736842105264,|Nanotechnology|
GigaFin Networks,1.25,Mobile,Palo Alto,3,0,Palo Alto,Mobile,9.666666666666666,|Public Relations|
Agistics,84.491709,Analytics,Campbell,1,1,Other_city,Analytics,10.0,|Enterprise Software|
Kovio,7.1,Manufacturing,Hayward,5,1,Other_city,Other_market,9.91891891891892,|Semiconductors|
Double Fusion,26.787093,Hardware + Software,Sunnyvale,3,0,Sunnyvale,Hardware + Software,9.666666666666666,|Curated Web|
Metara,0.2,Hospitality,Santa Clara,5,0,Santa Clara,Other_market,9.75,|Semiconductors|
RealTravel,62.5,Biotechnology,Menlo Park,3,1,Menlo Park,Biotechnology,10.0,|Social Network Media|Travel|
Anagran,26.0,Archiving,San Francisco,4,0,San Francisco,Other_market,9.714285714285714,|Web Hosting|
OQO,7.7,Mobile,San Mateo,4,0,San Mateo,Mobile,9.75,|Computers|Mobile|
Locaid,12.789996,Content Discovery,San Mateo,4,0,San Mateo,Other_market,10.0,|Location Based Services|Wireless|Mobile|Enterprise Software|
BroadLight,42.1,Music,San Francisco,5,1,San Francisco,Music,9.666666666666666,|Software|
Vivid Logic,11.0,Advertising,San Francisco,1,1,San Francisco,Advertising,10.0,|Games|
Therma-Wave,980.0,Clean Technology,Sunnyvale,0,0,Sunnyvale,Clean Technology,8.0,|Semiconductors|
Integrated Materials,18.7,News,San Francisco,3,1,San Francisco,News,,
NetIQ,1.5,Online Travel,San Jose,2,0,San Jose,Other_market,9.333333333333334,|IT Management|Software|
Limbo,47.0,Sports,Palo Alto,3,0,Palo Alto,Other_market,10.0,|Games|Mobile|
Woven Systems,35.2,Twitter Applications,San Francisco,2,1,San Francisco,Other_market,10.0,|Web Hosting|
TuneIn,51.979578,Software,San Francisco,2,0,San Francisco,Software,9.666666666666666,|Mobile|Guides|Music|
Pinger,25.0,Health Care,Palo Alto,2,0,Palo Alto,Health Care,10.0,|Messaging|
Mamapedia,9.4,Business Intelligence,Emeryville,1,0,Other_city,Other_market,10.0,|Social Media|
Mimosa Systems,29.0,Biotechnology,Palo Alto,4,1,Palo Alto,Biotechnology,9.904761904761905,|Software|
mValent,62.399999,Software,Campbell,3,1,Other_city,Software,10.0,|Software|
BigFix,25.0,Analytics,Foster City,5,1,Other_city,Analytics,10.0,|Security|
Agility Design Solutions,38.0,Software,Menlo Park,2,0,Menlo Park,Software,9.666666666666666,|Software|
Trovix,1.3,Curated Web,San Francisco,2,1,San Francisco,Curated Web,9.4,|Search|Consulting|
Ravenflow,12.197674,Advertising,Palo Alto,1,0,Palo Alto,Advertising,10.0,|Software|
Cogency Software,22.0,Open Source,San Francisco,0,0,San Francisco,Other_market,10.0,|Finance|
PGP Corporation,101.6,Lighting,Fremont,3,1,Other_city,Other_market,9.714285714285714,|Software|
Sonics,7.05,Curated Web,Mill Valley,4,0,Other_city,Curated Web,10.0,|Semiconductors|
INPHI,34.5,Advertising Platforms,San Francisco,4,0,San Francisco,Other_market,10.0,|Semiconductors|
Xumii,6.0,Mobile,San Jose,0,1,San Jose,Mobile,9.2,|Chat|iPhone|Messaging|Networking|Mobile|
W&W Communications,13.881227,Health Care,Newark,0,1,Other_city,Health Care,8.0,|Hardware + Software|
Redfern Integrated Optics,20.367984,Creative,Emeryville,3,0,Other_city,Other_market,9.363636363636363,|Clean Technology|
Sequence Design,1.1,Mobile,San Francisco,0,1,San Francisco,Mobile,9.571428571428571,|Software|
Fabric7 Systems,67.0,Transportation,Palo Alto,3,0,Palo Alto,Other_market,9.666666666666666,|Web Hosting|
BridgeWave Communications,6.5,Health Care,Palo Alto,4,0,Palo Alto,Health Care,9.115384615384615,|Wireless|Mobile|
Telsima,7.8,Health Care,Menlo Park,3,0,Menlo Park,Health Care,10.0,|Curated Web|
Fortify Software,10.5,Venture Capital,San Francisco,4,1,San Francisco,Other_market,10.0,|Software|
Centrality Communications,4.3,Advertising,Redwood City,4,1,Redwood City,Advertising,10.0,|Semiconductors|
Casabi,5.3,Advertising,Palo Alto,2,1,Palo Alto,Advertising,10.0,|Mobile|
Intelliden,8.3,Social Media,Berkeley,5,1,Other_city,Social Media,10.0,|Software|
Asetek,16.0,Security,Redwood City,2,0,Redwood City,Security,10.0,|Computers|Networking|Water|Hardware + Software|
WiChorus,11.5,Web Tools,Redwood City,3,1,Redwood City,Other_market,10.0,|Web Hosting|
Cradle Technologies,8.134,Curated Web,San Francisco,4,0,San Francisco,Curated Web,10.0,|Hardware + Software|
Migo Software,8.0,Software,Cupertino,0,0,Other_city,Software,7.0,|Software|
Atrenta,100.268406,Technology,San Francisco,4,0,San Francisco,Technology,9.9,|Software|
Seriosity,63.659978,Automotive,Scotts Valley,0,0,Other_city,Other_market,10.0,|Software|
TeleCIS Wireless,132.0,Clean Technology,Hayward,3,1,Other_city,Clean Technology,10.0,|Semiconductors|
Summit Microelectronics,28.0,Wireless,Redwood City,0,1,Redwood City,Other_market,9.818181818181818,|Semiconductors|
Azuro,15.0,Mobile,Milpitas,2,1,Other_city,Mobile,9.75,|Semiconductors|
CSS Corp,4.0,Facebook Applications,San Francisco,2,0,San Francisco,Other_market,10.0,|Outsourcing|RIM|Web Design|Consulting|
OurStory,40.499998,Health Care,Mountain View,1,0,Mountain View,Health Care,10.0,|Collaboration|Social Media|
Fliqz,7.5,Finance,San Francisco,3,1,San Francisco,Finance,8.333333333333334,|Games|
Sonopia,4.41,Mobile,Santa Clara,2,0,Santa Clara,Mobile,10.0,|Mobile|
Samplify Systems,21.0,Online Gaming,San Francisco,2,0,San Francisco,Other_market,9.571428571428571,|Semiconductors|
Primaeva Medical,22.75,Advertising,San Francisco,3,1,San Francisco,Advertising,10.0,|Health Care|
Barosense,1.015,Organic Food,San Francisco,4,0,San Francisco,Other_market,10.0,|Biotechnology|
SkyGrid,13.205,Semiconductors,Mountain View,2,0,Mountain View,Semiconductors,10.0,|Content|File Sharing|Ediscovery|Real Time|News|
CellBiosciences,15.4012,Gambling,San Francisco,6,1,San Francisco,Other_market,9.958333333333334,|Biotechnology|
Guardian Analytics,0.75,Browser Extensions,San Francisco,5,0,San Francisco,Other_market,10.0,|Security|
cFares,1.685,Health and Wellness,San Francisco,2,0,San Francisco,Health and Wellness,10.0,|Career Planning|Travel|
Glimpse.com,6.6,Advertising,Redwood City,1,1,Redwood City,Advertising,10.0,|Search|Fashion|
Palo Alto Networks,65.230481,Storage,Sunnyvale,3,0,Sunnyvale,Other_market,10.0,|Communications Hardware|Network Security|Security|
InSync Software,87.186401,Clean Technology,Los Gatos,2,0,Other_city,Clean Technology,10.0,|Software|
Neoconix,26.7,CRM,San Mateo,3,0,San Mateo,Other_market,10.0,|Hardware + Software|
GrandCentral,0.015,Social Media,San Francisco,1,1,San Francisco,Social Media,8.0,|VoIP|Telephony|Mobile|
Picateers,4.0,Software,San Francisco,2,0,San Francisco,Software,10.0,|Education|Photography|Curated Web|
Socializr,8.66,Curated Web,San Francisco,1,1,San Francisco,Curated Web,8.666666666666666,|Social Network Media|Events|Social Media|
AnchorFree,7.0,Mobile,San Francisco,3,0,San Francisco,Mobile,8.454545454545455,|Mobile Security|Privacy|Wireless|Security|
Edgeio,0.25,Email,Mountain View,1,0,Mountain View,Other_market,8.875,|Marketplaces|E-Commerce|
Envis,358.929976,Communications Hardware,Redwood City,1,0,Redwood City,Other_market,10.0,|Software|
Sutro Biopharma,4.7,Shopping,Palo Alto,4,0,Palo Alto,Other_market,9.826086956521738,|Biotechnology|
Healthline Networks,5.0,Clean Technology,San Francisco,3,0,San Francisco,Clean Technology,9.833333333333334,|Doctors|Information Technology|Medical|Health and Wellness|Search|Health Care|
Swoopo,13.6,Software,Sunnyvale,2,0,Sunnyvale,Software,10.0,|Shopping|Auctions|E-Commerce|
MuseStorm,49.122326,Incentives,San Francisco,1,0,San Francisco,Other_market,8.5,|Curated Web|
Browster,2.5,Web Hosting,Burlingame,1,0,Other_city,Web Hosting,10.0,|Software|
VM Discovery,0.05,Social Network Media,San Francisco,2,0,San Francisco,Social Network Media,9.0,|Biotechnology|
XDx,21.3,Travel,San Francisco,6,0,San Francisco,Other_market,9.88,|Health and Wellness|Fitness|Diagnostics|Health Care|Biotechnology|
LoadStar Sensors,15.0,Enterprise Software,San Jose,1,0,San Jose,Enterprise Software,6.0,|Manufacturing|
Barracuda Networks,12.0,Enterprises,San Francisco,0,0,San Francisco,Other_market,10.0,|Communications Hardware|Security|
Encirq Corporation,4.0,Curated Web,Burlingame,2,0,Other_city,Curated Web,9.833333333333334,|Systems|Apps|Software|
MailFrontier,74.174997,Virtualization,Mountain View,0,0,Mountain View,Other_market,10.0,|Messaging|
PowerFile,1.6044,Mobile,San Francisco,2,0,San Francisco,Mobile,10.0,|Web Hosting|
OnVantage,89.1,Home Decor,San Francisco,2,1,San Francisco,Other_market,10.0,|Software|
Pivotal Systems,96.8,Clean Technology,Fremont,2,0,Other_city,Clean Technology,9.8,|Semiconductors|
3VR,2.6,Search,Menlo Park,5,0,Menlo Park,Search,10.0,|Security|
NanoGram,67.65,Curated Web,Redwood City,3,0,Redwood City,Curated Web,9.714285714285714,|Nanotechnology|
